question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
APCALC-LEGACY-BC-MCQ-1969-045,mcq,mcq,1969,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,25; 19,45,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-001,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,35; 29,1,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-002,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,35; 29,2,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-003,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,35; 29,3,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-004,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,35; 29,4,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-005,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,35; 29,5,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-006,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,35; 29,6,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-007,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,36; 30,7,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-008,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,36; 30,8,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-009,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,36; 30,9,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-010,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,36; 30,10,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-011,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,36; 30,11,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-012,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,37; 31,12,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-013,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,37; 31,13,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-014,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,37; 31,14,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-015,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,37; 31,15,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-016,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,37; 31,16,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-017,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,38; 32,17,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
APCALC-LEGACY-BC-MCQ-1973-018,mcq,mcq,1973,,AP Calculus BC,AP Calculus BC,,,,,,,,,AP Calculus historical archive,38; 32,18,True,verified,low,incomplete,incomplete,incomplete,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,not_required,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
