question_id,type,year,course,unit_before,unit_after,topic_before,topic_after,lesson_before,lesson_after,source_checked,source_page,transcription_status,stem_status,choice_status,answer_status,solution_status,math_status,katex_status,media_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,calculator_status,mapping_status,overall_status,student_ready,corrections_count,review_required,notes
APCALC-LEGACY-BC-MCQ-1988-004,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,73; 67,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-005,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,74; 68,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-006,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,74; 68,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-007,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,74; 68,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-008,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,74; 68,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-009,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,75; 69,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-010,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,75; 69,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-011,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,75; 69,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-012,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,75; 69,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-013,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,76; 70,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-014,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,76; 70,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-015,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,76; 70,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-016,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,77; 71,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-017,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,77; 71,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-018,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,77; 71,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-019,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,77; 71,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-020,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,77; 71,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-021,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,78; 72,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-022,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,78; 72,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-023,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,78; 72,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-024,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,79; 73,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-025,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,79; 73,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-026,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,79; 73,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-027,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,79; 73,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-028,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,80; 74,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-029,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,80; 74,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-030,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,80; 74,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-031,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,80; 74,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-032,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,80; 74,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-033,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,81; 75,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-034,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,81; 75,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-035,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,81; 75,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-036,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,81; 75,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-037,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,81; 75,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-038,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,82; 76,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-039,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,82; 76,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-040,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,82; 76,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-041,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,82; 76,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-042,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,82; 76,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-043,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,83; 77,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
APCALC-LEGACY-BC-MCQ-1988-044,mcq,1988,AP Calculus BC,,,,,,,Canonical provenance only; source scan not supplied in this run,83; 77,incomplete,incomplete,incomplete,unverified,incomplete,blocked,verified,not_required,unmapped,unmapped,unmapped,unmapped,metadata_unverified,unmapped,metadata_only,False,0,True,Incomplete digital content prevents independent solution.
